,00Z4T7H5,0CEDT2MH,0L4VG6Y0,0TZEMGUK,1HFA0F1B,2CSEY3AB,2F09GS09,2H8KJ7JD,3B83MFDA,5529D6EH,6279ZPBE,6FBYNNE0,80339F3L,97AGYE17,9DJCXJL0,A18471L1,BKZVDTDV,C17H5BFU,C7VCA8EK,C8FTKB32,CG407648,CMHKE9N0,D68CVPH2,DHGX5A5X,DU3HH465,EKX6W3D5,EYKGGXEH,FGA0JGTR,FGX4H20H,FKGE2J07,GTWBWT59,HEG4PBVC,HVZ0ZDEM,JAP3GWSC,JE4FVM5Y,JGLLEEGL,JHFGKPNB,JLB1J3WF,K5NKPGDJ,KP7GATKL,KW2LMV4H,MLHC5PTG,MPJ57TTW,N68CJ2H9,NA4S4GDF,NKNFDTSG,PRBBH1R8,R99YGDSZ,SYXVAGRH,TLG1DKJZ,TX0K0FXD,U7MKDHU6,UCPKJGCU,V9MLLN9K,VFKYG4AL,W23UJ9ZS,WEFAJMRE,WJ7PC0BD,X40SKNH8,X6CPZR5L,X6ZSDER0,XH2EJ24H,XKLTKGDL,XS7BGFUM,XSWKKPNS,Y1XJUXHB,Y2XHJH8P,Y6WWMKF9,YATT7GHE,YKATWPCW,YXT6VLYK,Z3ZBR8JU,ZBEW0DJY,ZXHFHETZ
E4DM4346,,,,,,,,,,,,,,331,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E67HEK87,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6PWB5U6,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6W58L8H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,
E8BXYKMW,,,,,,,,,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8P7NCM9,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,
E98UKCDK,,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9CKB46P,,,,,,,,,,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9UL5XE8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,
EA3GE1PD,,,,,,,,,327,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA3XGBVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351
EA74KRXA,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EACJLBHA,,,,,,,,,,,,,,343,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,,,,,,,,,,,,,343,,,,,,,,,,,,
EAFHFKCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAHYUU71,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAMBDDLE,,,,,,,,,313,,,,,321,,,,,,,,335,,,,,,334,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAVBVLA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,
EB8AEGE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377
EBDHSRBP,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,
EBE1MD7N,,,,,,,,,,,,,,307,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC3AW7GJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,
ECGJKW0V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,271
ECKGCJFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,
ECMCVKCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECY59HZE,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDCHHGMD,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDD0F2DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,,,,391,,,,,,,,,,,,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGA6X47,,,,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDNPD4B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDV04JPD,,,,311,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,
EEEHKY6U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,303
EEKXLCK7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353
EEPHC75E,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,
EF592D0M,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,
EFCEHDBF,,,,,,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,338,,,,,,,,,,,317,333,,,,,,,,,,,
EFEH54KD,,,,,,,,324,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFESHLRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
EFPPJLHM,,,,,,,,,,,,,,398,,,,418,,,,,,,,,,,,,,409,374,,,,417,402,,,,,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,,
EGKTGEGD,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGL1DNBM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGYS8U7G,,,,,,,,,,,,,,370,,,,,,,,379,,,,,,365,,,,,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,356,,,,,,,,,,,,
EH292BVH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,,,,,,,,,,,,,,,,
EHCAKHJH,,,,,,,,,,,,,,322,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJBSBLEB,,,,,,,,,,,,,,,,,,,,,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,
EJFHBGDJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,
EJJTF1PC,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,310,,305,,,,,,306,,,,,,,,,,,,,,,,,
EJZJTJYL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,
ELBDTKKP,,,,,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELCGEJHC,,,,,,,,,,,,,,335,,,,,329,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELGRMJCL,,,,,,,,,,,,,,362,,,,,384,,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELSNENSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EM6KGPFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMBLFMEH,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,275,,,,,,
EMKX47M4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMRKJKTJ,,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMSCFK3H,,,,,,,,,,,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPSDTLDD,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER8598DX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES8ZLDSP,,,,,,,,,,,,,,302,,,,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESLHN6GV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,351,,,,,,,,,,,,
ETEBDNJW,,,,,,,,,,,,,,277,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETEHGDSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268
ETWPSANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVXD0BUZ,,,,,348,385,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,,,,,,,,,,,,,
EWNWHJKD,,,,,,,,,,,,,,354,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,,,,,,,,,343,,,,,,,,,,,,,,,,
EWPKRCNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,327,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,
EXD3CDBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,,,,,,,,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,328
EXPU94HX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,357,357,,,,
EYCEJEVB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,278,,,,,,,,,,,,,,,,,,,,,,,
EZVHX2FP,,,,,,,,,,,,,,,,,,,,,,,,336,,,,,,,,286,,,,,,291,,,,,,,,,,,,,319,,,,,,,,,,,,316,,,,,,,,,,,
EZZ2M6LT,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,,,,,,,,,
F1LBN6RW,,,,,261,,,,,,,,,283,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,292,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,
F215FP27,,,,,,,,,,,,,,,,,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2411CMV,,,,,,,,,,,,,,,,,,,,,,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,,,,,,,,,,,,,,,
F26DKDB9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2JD1G24,,,,,,,,,,,,,,304,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4DM8C0T,,,,,,,,,,,,,,307,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4GX2FEG,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F662EYE3,,,,,,,,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F684VWRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290
F68K1PY1,,,,,,,,,,,235,,,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,243,243,,,,
F6B0UDD5,,,,273,,,,,,,,,,,,,,,216,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,237,,,,,,148,,,,
F7HNJPU9,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F8FCJ9CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,
F9PWLSRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324
FADGBEFA,,,206,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,
FB8K0ZDT,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,,,,,,,,
FBLFRCMF,,,,,,,,,,,,,,307,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBRB2LTA,,,,,,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBYBP41D,,,,,,,,,,,,,,388,,,,486,,,,486,,,,,,388,,,,,,,,408,408,,,,,,,,,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,
FCCGBECC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCGBCGEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181
FCGWKPLS,,,,,,,,384,,,,,,316,,,,,,,,,311,,,,,,,,,,,,,353,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,,,,,,,,
FCN09A9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273
FCSDE5ES,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FD80ZUL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,,,,,,
FDG1KUTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,,,,,,,291,,,,,,,,,,,,,,,,,,,
FDLT6D2Z,,,,,,,,,,,,,,254,,,,,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDM802PV,,,205,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,
FDSSHJPP,,,,,,,,,,,,,,261,,,,,289,,,269,,275,,,,263,,,,,,,,266,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE88SDS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
FEBXE7FX,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,286,,,,,286,,,,,,,289,,,,,,,,,,,,,,,,
FEFJSAT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,307,,,,,,,,,332,,,,,,,,,,,,,,,,
FEKEP81E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFM1B3P3,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,345,,,,,,
FFSNTDMG,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FG3VLHJG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,
FGKKJLBF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,325
FH5BHBT9,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHFXD5GV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,296
FHJFHVNE,,,,,,,,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJDSLTMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,294
FJE8ZMK6,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,302,,,,,,,,,332,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,
FJGABFJE,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,
FJLHCJDH,,,,,,,,,,,,,,312,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJUHF8P6,,,,,,,,,,,,,,383,,,,399,,,,,,389,,,,,,,,399,,,,,,,,,,,,,,,,,386,,,,,,,,,388,,,,,,,,,,,,,,,,
FKBBTJR5,,,,,,,,,,,,,,328,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKFBLADE,,,,320,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,
FKGMHAGK,,,,,,,,,,,,,,330,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKY7BKB0,,,,,,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,
FLDEFCFE,,,,,,,,262,,,,,,257,,,,,262,,,257,,,,,,332,,,,,,,,,,,,,,,,,,,252,,,,,,,,252,,,,,,,,,,,,,,,,,,,
FLGCRS5K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMJEFVZM,,,,,,,,,,,,,,300,,264,,,309,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,332,,,296,,,,,,,,,,,,,,,,
FNDDRMBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,
FNPE3AHH,,,,,,,,,,,,,,326,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPBBBKAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,347,,,347,,,,,,,,347,,,,,,,,,,,
FPF8STP2,,,,,,,,,,,,,,289,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR0WRBYT,,,,,,,,,,,,,,315,,,,,,,,,,,,336,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRCJN92F,,,,,,,,,,,,,,267,,,,,,,310,283,,285,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,
FREF96NX,,,,,295,296,,,,,,,,241,,,,,278,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRRHPEGR,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRYG41YU,,,,,,,,,,,,,,,,,,,360,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS876F4Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,
FT45NH8S,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTDMMGCG,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTJPRNBM,,,,,,,,,,,,,,239,,,,,283,,,,,283,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FWRCMWEC,,,,,,,,,313,,,,,322,,,,,,,,337,,,,,,353,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FWYHCJZT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,
FXLCFHJG,,,,,,,,,,,,,,,,,,,345,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXLCUKZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYANNBZ7,,,,,,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FZBBBPUA,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,334,,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
FZKTB1D0,,,,,291,,,,,,,,,277,,,,,328,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,
G0BHCHCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0K26GDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,,,
G1UA99DM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,
G2FG6VPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283
G2WNZCHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,
G3UXMFAE,,,,,,,,,,,,,,296,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G453V74H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4LG31LN,,,,,,,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5069SSC,,,,,,,,,,,,,,304,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G61PGYFN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,234,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,
G6WBGTDW,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7BVYCW8,,,,,,,,,,,,,,370,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8UDHF5U,,,,,,,,,,,,,,331,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,
G97LNEGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,346
